Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
0,0,0,0,1,0,2,15,16,9698
1,2,4,2,2,1,1,6,14,19047
1,2,4,2,2,1,1,2,14,19309
1,2,4,2,2,1,3,4,12,13539
1,2,4,2,2,1,5,8,17,8730
1,2,4,2,2,1,8,14,17,7780
1,2,4,2,2,1,1,8,17,18978
1,2,4,2,2,1,1,2,8,19632
1,2,4,2,2,1,1,11,16,15908
1,2,4,2,2,1,1,8,14,15219
1,2,4,2,2,1,1,2,15,11670
1,0,0,0,1,1,1,2,15,19028
1,6,0,1,2,0,10,13,16,23585
1,6,0,1,2,0,6,8,10,12353
0,3,7,1,4,0,1,6,15,11570
0,3,7,1,4,0,1,2,15,15915
0,3,7,1,4,0,1,2,16,19423
0,3,7,1,4,0,1,2,15,19023
0,3,7,1,4,0,2,3,10,9569
0,3,14,1,0,1,1,2,16,12127
0,0,17,0,0,0,2,5,15,13292
0,0,17,0,0,0,1,2,5,15800
0,0,17,0,0,0,5,8,14,8768
1,2,20,0,1,0,1,8,17,15638
0,0,15,0,4,0,1,11,15,15358
0,0,15,0,4,0,8,13,15,6019
0,0,15,0,4,0,6,8,15,16022
0,0,15,0,4,0,1,2,4,11982
0,0,15,0,4,0,6,11,13,12481
0,2,4,0,4,0,1,11,15,4417
0,2,4,0,4,0,1,5,6,19364
0,2,4,0,4,0,1,2,15,4179
0,2,4,0,4,0,1,2,15,15166
1,6,1,2,0,1,5,8,18,5152
1,6,1,2,0,1,2,8,18,6976
1,6,1,2,0,1,5,8,14,8690
0,3,16,2,3,0,8,14,17,7963
0,0,18,1,1,1,1,15,16,19674
0,0,18,1,1,1,1,2,5,19114
1,2,4,2,2,0,1,8,16,7770
1,2,4,2,2,0,1,2,13,11461
1,2,4,2,2,0,2,4,5,9945
1,2,4,2,2,0,1,5,18,15247
1,3,3,1,0,1,1,5,18,11431
1,3,0,1,0,1,2,5,15,9751
1,3,0,1,0,1,5,14,17,7102
0,0,0,1,3,1,1,6,16,19619
0,0,0,1,3,1,6,8,16,12629
0,0,0,1,3,1,1,11,15,19558
0,0,0,1,3,1,1,2,5,8205
0,3,14,1,0,0,1,2,15,19438
0,3,14,1,0,0,1,2,15,8021
0,3,14,1,0,0,1,2,15,19494
1,4,10,2,3,0,1,8,17,15917
1,4,10,2,3,0,5,8,14,7032
0,0,0,2,1,0,1,6,16,15878
0,0,0,2,1,0,5,14,16,7037
1,0,4,2,0,0,1,2,15,7868
1,0,4,2,0,0,1,2,8,11842
1,0,4,2,0,0,2,4,9,9703
1,0,4,2,0,0,3,4,5,10854
1,0,4,2,2,0,1,2,15,7936
1,2,4,0,3,0,1,2,15,15309
1,2,4,0,3,0,1,8,17,15818
1,2,4,0,3,0,6,8,14,8137
1,2,4,0,3,0,6,11,13,8434
1,2,4,0,3,0,5,8,14,6917
1,2,4,0,3,0,8,14,17,6182
1,2,4,0,3,0,8,13,14,3993
0,0,12,1,1,0,11,13,16,7484
0,0,17,1,2,1,1,8,16,11788
0,0,20,1,1,0,1,15,17,11786
0,0,20,1,1,0,1,5,6,11845
1,0,6,1,0,0,1,15,16,15824
0,0,14,2,2,1,5,15,18,5150
1,0,1,2,1,1,6,8,14,12113
0,0,4,1,3,1,1,11,15,11710
0,0,4,1,3,1,1,2,6,8337
0,0,4,1,3,1,2,8,14,12809
0,0,4,1,3,1,1,2,15,11829
0,0,7,1,0,0,1,2,14,12064
0,0,7,1,0,0,1,15,16,19098
0,0,7,1,0,0,13,15,16,559
0,0,14,2,1,0,1,2,15,8274
0,0,14,2,1,0,8,14,17,3943
0,0,14,2,1,0,1,15,16,15467
0,0,14,2,1,0,1,11,15,11542
0,2,4,0,2,0,2,8,18,13069
0,1,20,2,2,1,4,8,9,3488
0,1,20,2,2,1,1,14,16,19092
0,2,4,2,3,0,3,4,12,8304
0,2,4,2,3,0,1,11,15,11985
0,2,4,2,3,0,2,4,5,12986
0,2,4,2,3,0,3,4,12,10580
0,2,4,2,3,0,6,10,16,16501
1,3,9,2,0,1,1,2,8,15884
1,3,9,2,0,1,3,4,12,7919
1,3,9,2,0,1,1,15,16,19565
1,3,9,2,0,1,1,2,15,15601
1,3,9,2,0,1,5,8,14,8852
1,3,9,2,0,1,5,8,14,5459
1,3,9,2,0,1,4,5,8,2819
1,3,9,2,0,1,5,8,14,8814
1,3,9,2,0,1,1,2,15,8323
1,3,9,2,0,1,1,15,18,8190
0,0,4,2,0,1,1,14,16,12034
0,0,4,2,0,1,1,2,6,7805
0,0,4,2,0,1,5,14,16,3534
0,0,4,2,0,1,1,5,15,3928
0,0,7,1,2,0,3,4,5,13391
0,0,0,2,1,1,1,5,15,4196
0,0,0,0,0,0,1,2,9,11835
0,0,0,0,0,0,8,9,14,5908
0,1,1,1,1,0,8,13,14,8056
0,1,1,1,1,0,10,13,16,19030
0,1,1,1,1,0,6,8,10,16706
1,1,6,1,2,1,1,11,15,4165
1,1,6,1,2,1,8,14,16,10008
1,1,6,1,2,1,1,2,8,19599
0,3,20,2,2,1,6,10,13,16170
0,3,20,2,2,1,1,2,6,8096
0,3,20,2,2,1,1,11,15,11850
0,3,20,2,2,1,5,12,14,3757
0,3,20,2,2,1,1,2,14,4013
0,3,20,2,2,1,1,6,14,15670
0,0,7,1,3,1,1,14,16,8018
0,0,7,1,3,1,1,8,17,15694
0,0,7,1,3,1,6,8,16,12555
0,3,12,2,4,1,5,14,17,5192
0,3,20,1,4,0,5,8,14,8580
0,3,20,1,4,0,2,5,8,13229
1,0,1,0,4,0,3,4,12,11063
1,0,1,0,4,0,1,2,15,15692
0,0,17,2,1,0,4,5,8,2792
0,0,17,2,1,0,1,2,15,11749
0,0,17,2,1,0,1,2,15,11995
0,0,4,2,4,1,1,6,8,19150
0,0,4,2,4,1,1,2,8,19249
0,0,4,2,4,1,1,15,16,11450
0,0,4,2,4,1,1,15,16,11469
0,0,4,2,4,1,1,11,15,15563
0,0,4,2,4,1,3,4,9,2817
0,0,4,2,4,1,3,4,12,5364
0,0,4,2,4,1,1,2,5,15299
0,0,4,2,4,1,1,2,15,8224
0,0,4,2,4,1,1,15,17,15782
0,0,4,2,4,1,1,2,6,4138
1,2,4,2,3,0,1,5,6,15425
0,6,15,2,1,1,1,5,6,15200
1,2,4,2,2,1,1,2,14,15329
1,2,4,2,2,1,3,4,5,8104
1,2,4,2,2,1,1,2,5,12045
1,2,4,2,2,1,1,5,17,7857
0,0,4,0,0,0,1,2,8,11766
0,0,4,0,0,0,1,6,15,7776
0,0,4,0,0,0,1,8,17,11799
0,0,4,0,0,0,5,8,14,5344
0,0,4,0,0,0,8,12,17,6144
0,3,1,0,2,1,1,14,17,11888
0,0,14,0,2,0,1,2,5,19691
0,3,5,1,3,0,5,11,12,8811
0,3,5,1,3,0,2,5,15,6660
0,0,12,0,3,0,1,5,6,15900
0,0,12,0,3,0,11,15,16,4602
0,0,12,0,3,0,1,11,15,15603
0,0,12,0,3,0,1,2,15,15390
0,0,12,0,3,0,8,14,17,4051
0,3,16,2,3,1,3,4,5,10921
0,3,16,2,3,1,3,4,12,8346
0,3,16,2,3,1,5,6,9,7032
0,3,16,2,3,1,1,2,3,15437
0,3,16,2,3,1,2,4,5,6827
0,3,16,2,3,1,1,5,6,11383
0,3,16,2,3,1,1,8,17,19462
1,3,7,1,2,1,1,2,8,15365
1,2,4,0,3,0,5,14,17,5433
1,2,4,0,3,0,1,2,15,7798
0,6,14,1,3,1,1,2,15,8177
0,1,6,1,2,1,5,8,14,7129
0,3,2,0,2,0,2,5,15,15952
0,3,2,0,2,0,1,2,15,19653
0,3,0,2,4,1,1,5,8,15717
0,3,0,2,4,1,5,14,17,5180
0,3,0,2,4,1,8,14,16,7920
1,3,15,1,3,0,6,8,16,20256
1,3,15,1,3,0,2,4,5,13202
1,3,15,1,3,0,5,11,12,7167
0,0,7,2,4,1,5,14,16,3546
0,0,7,2,4,1,1,5,6,8312
0,0,7,2,4,1,1,2,15,11960
0,0,7,2,4,1,1,2,15,7693
0,0,0,1,0,0,2,8,18,16234
0,0,0,1,0,0,2,3,10,3501
0,0,0,1,0,0,1,2,4,4445
0,0,9,1,4,1,3,4,5,11055
0,0,9,1,4,1,1,2,5,8027
0,2,12,2,2,0,6,10,13,20521
0,2,12,2,2,0,6,8,14,16363
1,4,10,1,4,0,5,9,14,6855
0,2,1,0,2,0,1,8,17,15341
0,2,1,0,2,0,8,14,17,6060
0,5,7,1,4,1,1,2,9,15531
0,5,7,1,4,1,1,5,18,19203
0,2,18,1,1,0,1,2,14,11725
0,2,10,1,1,0,8,13,16,10038
1,0,6,2,3,1,5,8,15,1930
1,2,0,1,1,0,1,2,9,15184
1,2,0,1,1,0,6,8,13,12349
1,2,0,1,1,0,3,4,5,8116
1,2,0,1,1,0,1,2,16,11566
1,2,0,1,1,0,1,8,17,7647
1,2,0,1,1,0,1,8,14,8253
1,2,0,1,1,0,2,4,14,9869
0,2,20,1,2,0,1,2,15,11754
0,2,20,1,2,0,1,2,15,7816
0,2,20,1,2,0,2,4,5,6777
0,2,20,1,2,0,5,13,16,6964
0,2,20,1,2,0,3,4,5,5403
0,2,20,1,2,0,4,9,12,1482
1,2,0,1,0,1,10,14,16,18585
1,2,0,1,0,1,2,8,18,16373
1,2,0,1,0,1,3,4,5,10948
0,0,14,2,1,1,2,8,18,13221
0,0,0,2,4,0,5,8,14,8906
0,0,0,2,4,0,5,8,14,5300
0,0,0,2,4,0,5,13,16,7033
0,0,0,2,4,0,5,8,14,8816
0,0,0,2,4,0,1,2,5,15283
0,0,0,2,4,0,1,2,14,15751
0,6,0,1,4,0,8,14,16,6155
0,6,0,1,4,0,5,9,14,5281
0,0,17,1,2,1,1,5,18,11542
0,0,2,2,4,0,1,2,5,8196
0,0,2,2,4,0,1,6,8,15771
0,0,2,2,4,0,1,15,16,15872
0,0,2,2,4,0,5,8,14,5328
0,0,2,2,4,0,1,6,16,15796
0,0,2,2,4,0,1,5,6,15550
0,0,2,2,4,0,1,15,16,15888
0,0,2,2,4,0,5,8,14,5282
0,3,7,1,2,1,4,5,12,2781
0,3,7,1,2,1,2,3,4,12957
0,3,7,1,2,1,1,5,12,15482
0,3,7,1,2,1,3,4,5,13270
0,0,2,1,1,0,1,6,8,19372
0,3,12,2,2,0,1,2,8,15543
0,3,7,1,2,0,5,6,13,8773
0,3,5,0,3,0,3,4,5,8391
0,3,5,0,3,0,2,4,14,6537
0,3,5,0,3,0,5,12,14,1844
1,3,16,1,3,1,1,15,17,8262
1,3,16,1,3,1,5,14,17,8765
1,3,16,1,3,1,5,14,16,5318
1,3,16,1,3,1,6,8,10,20026
1,3,16,1,3,1,1,5,8,15260
1,5,0,1,4,0,3,4,5,10903
0,0,19,2,4,0,5,14,17,7185
0,0,19,2,4,0,5,6,16,5234
0,0,19,2,4,0,5,8,14,5265
0,0,19,2,4,0,5,8,14,3654
0,0,19,2,4,0,5,8,14,5209
0,0,19,2,4,0,13,14,16,573
0,0,19,2,4,0,2,3,15,9871
0,0,19,2,4,0,1,2,11,15520
0,0,19,2,4,0,1,15,17,15641
0,0,19,2,4,0,6,11,13,12685
0,1,16,1,2,1,5,8,14,6983
0,1,11,1,0,1,1,2,9,11433
0,0,14,2,3,1,8,13,15,7954
0,0,14,2,3,1,5,6,11,3708
0,0,14,2,3,1,11,13,16,4493
0,0,14,2,3,1,1,15,16,19141
0,0,14,2,3,1,1,2,5,15172
0,0,14,2,3,1,1,11,16,7702
0,0,14,2,3,1,2,4,9,9974
0,0,14,2,3,1,5,6,16,7118
0,0,14,2,3,1,1,4,9,11492
0,2,18,1,2,0,8,15,16,7961
0,2,18,1,2,0,2,5,8,15969
0,2,18,1,2,0,1,2,15,19270
0,2,18,1,2,0,2,9,14,10141
0,2,18,1,2,0,1,2,8,8144
0,1,1,2,2,1,1,15,16,15187
0,1,1,2,2,1,8,14,17,9862
0,6,3,1,4,0,1,2,5,15499
0,2,20,0,2,1,1,6,8,15401
0,2,20,0,2,1,1,8,17,19003
0,2,20,0,2,1,6,11,16,12568
0,0,3,1,3,0,1,8,17,11431
0,0,3,0,3,0,1,2,5,11488
0,0,3,0,3,0,1,11,15,11613
0,0,3,0,3,0,1,2,14,7705
0,1,15,1,2,0,3,4,12,10735
1,2,4,1,1,0,1,2,14,19655
0,1,1,1,4,1,1,5,12,19487
0,2,4,1,2,0,8,13,16,5846
0,2,4,1,2,0,1,2,9,15174
0,2,4,1,2,0,1,15,16,15420
0,2,4,1,2,0,1,8,16,11749
0,2,4,1,2,0,1,8,15,8138
0,2,4,1,2,0,1,5,6,7755
0,6,16,2,4,0,3,4,5,10581
0,6,16,2,4,0,1,5,15,12046
0,6,16,2,4,0,1,6,8,15474
0,6,16,2,4,0,4,5,15,2749
0,6,16,2,4,0,2,4,5,9695
0,6,16,2,4,0,3,4,5,13620
0,6,0,1,2,1,1,2,8,15310
1,0,0,0,3,0,5,6,9,6878
1,0,0,0,3,0,3,4,12,13674
1,0,0,0,3,0,2,4,8,16303
0,1,15,1,2,0,2,5,15,15983
0,5,1,1,0,1,1,8,17,19081
0,5,16,1,1,0,2,5,15,9802
1,5,13,1,2,1,1,2,8,12029
0,5,11,1,3,0,1,2,9,15548
0,4,10,1,0,0,6,8,14,16551
0,4,10,1,0,0,8,14,16,10067
0,4,10,1,0,0,3,4,5,10670
1,3,16,2,4,1,3,4,12,8419
1,3,16,2,4,1,3,4,5,11052
1,3,16,2,4,1,8,14,17,9862
1,3,16,2,4,1,1,2,15,15624
1,3,16,2,4,1,13,15,16,570
1,3,16,2,4,1,8,14,17,9855
1,3,16,2,4,1,8,14,17,9903
1,3,9,1,3,1,3,4,5,13399
1,3,9,1,3,1,4,5,8,3537
0,0,1,1,2,0,1,2,14,12064
0,0,1,1,2,0,6,8,15,8587
1,3,7,2,2,0,1,6,14,19701
1,0,4,0,0,0,5,8,14,8853
1,0,4,0,0,0,5,11,12,5172
1,0,4,0,0,0,5,8,17,7131
0,6,14,1,1,1,1,8,17,15226
0,6,14,1,1,1,1,2,5,15779
0,0,2,1,4,0,1,2,5,15189
0,0,2,1,4,0,1,2,15,12119
0,0,0,1,2,1,2,3,10,3185
0,6,3,1,3,1,1,6,8,15691
0,6,3,1,3,1,1,2,9,11560
0,6,1,1,3,1,6,8,14,20628
0,6,1,1,3,1,1,2,5,15777
0,0,0,0,1,0,1,5,15,11639
1,3,6,0,2,0,1,6,8,15287
1,3,6,0,2,0,13,14,16,949
1,3,6,0,2,0,8,14,17,8086
1,3,6,0,2,0,6,8,14,16304
1,3,6,0,2,0,1,2,16,15729
1,3,6,0,2,0,2,8,18,9721
1,0,14,0,0,1,3,4,12,13227
1,0,14,0,0,1,3,4,12,10804
1,0,14,0,0,1,8,14,17,10020
0,6,6,2,2,1,4,5,9,2053
0,6,6,2,2,1,1,2,16,15688
0,6,6,2,2,1,1,5,15,11945
0,6,6,2,2,1,2,8,14,12859
0,6,6,2,2,1,1,2,15,15642
0,3,7,2,1,0,1,15,16,18951
0,3,7,2,1,0,1,2,14,11762
0,3,7,2,1,0,1,2,15,11842
0,3,2,0,0,0,1,2,9,15496
0,3,2,0,0,0,1,6,14,19510
0,3,2,0,0,0,1,2,16,8019
0,3,2,0,0,0,1,5,18,4130
0,3,2,0,0,0,5,8,14,3722
0,3,2,0,0,0,1,11,15,19674
0,3,2,0,0,0,1,2,13,11677
0,3,2,0,0,0,5,8,14,7189
1,0,2,0,1,1,6,8,16,16008
1,0,2,0,1,1,1,2,16,15579
0,2,4,0,3,0,2,5,8,10109
1,1,7,2,3,0,1,2,14,8251
1,3,0,1,0,0,1,15,16,15711
0,6,16,1,2,0,8,14,17,3981
0,6,16,1,2,0,10,13,16,23422
0,6,16,1,2,0,6,8,16,16423
0,3,7,0,1,1,1,6,16,15290
0,3,7,0,1,1,12,14,17,1374
0,3,7,0,1,1,1,2,15,11783
0,3,7,0,1,1,2,4,9,9804
0,3,7,0,1,1,13,15,16,590
1,3,17,1,1,1,3,4,5,13573
1,3,17,1,1,1,2,4,5,12800
0,0,1,1,1,0,1,15,16,8104
0,2,4,0,2,0,1,2,16,8065
0,2,4,0,2,0,1,2,5,18993
0,2,4,0,2,0,1,2,15,19642
0,0,4,1,4,0,1,8,16,19340
0,0,4,1,4,0,1,2,15,19450
0,0,4,1,4,0,1,2,15,15569
0,0,4,1,4,0,1,2,15,19437
0,0,4,1,4,0,1,2,15,15732
0,0,4,1,4,0,1,5,17,18963
0,5,1,2,4,1,1,2,8,15436
0,5,1,2,4,1,6,8,16,16529
0,5,1,2,4,1,5,8,14,5186
0,5,1,2,4,1,12,14,17,1764
0,0,17,1,3,0,5,15,18,8885
0,0,17,1,3,0,1,5,15,11799
0,4,2,0,2,0,6,10,13,16128
0,4,2,0,2,0,1,15,16,19283
0,4,2,0,2,0,1,2,8,19250
0,4,2,0,2,0,1,6,8,19131
0,4,2,0,2,0,5,6,8,7159
0,3,0,0,2,1,2,3,10,9843
0,3,0,0,2,1,1,2,9,19585
0,3,0,0,2,1,2,4,5,13063
0,3,0,0,2,1,1,5,18,15361
0,3,0,0,2,1,1,6,16,11563
0,3,0,0,2,1,1,2,16,7828
0,3,0,0,2,1,1,8,13,11598
1,1,4,1,2,1,2,3,10,9943
1,1,4,1,2,1,4,8,9,3545
0,2,12,2,0,0,1,6,15,11483
0,2,12,2,0,0,2,14,15,6963
0,2,12,2,0,0,1,13,15,4129
0,2,12,2,0,0,1,2,6,11626
0,3,1,1,2,1,3,5,16,13451
0,2,14,1,3,0,1,2,5,11666
0,2,14,1,3,0,1,6,16,7715
1,1,18,1,0,1,1,2,14,19071
1,1,18,1,0,1,2,4,8,16039
0,0,1,1,2,0,1,2,8,19395
0,0,1,1,2,0,1,15,16,15890
0,0,1,1,2,0,2,4,5,9894
1,0,17,1,2,1,5,8,14,8898
0,3,18,2,2,0,2,8,18,16456
0,3,18,2,2,0,3,4,12,10906
0,3,18,2,2,0,2,5,15,13045
0,3,18,2,2,0,1,8,15,11481
0,3,18,2,2,0,11,13,16,6147
0,3,18,2,2,0,5,8,14,7097
0,3,18,2,2,0,5,6,16,5321
0,1,11,1,4,1,5,8,14,5234
0,2,19,1,2,0,6,8,16,16082
0,2,19,1,2,0,3,4,5,8119
0,2,19,1,2,0,1,5,18,15424
0,2,19,1,2,0,2,4,15,9702
1,3,0,2,1,0,1,2,5,12054
0,2,4,2,0,1,8,14,17,5841
0,2,4,2,0,1,1,2,15,8334
0,2,4,2,0,1,6,8,16,16097
0,2,4,2,0,1,8,14,17,10049
0,0,7,1,3,0,1,2,5,15772
0,0,7,1,3,0,1,15,16,15358
0,6,12,1,2,1,5,8,18,6885
0,3,0,1,0,1,1,6,15,7776
0,3,0,1,0,1,3,4,12,11041
0,0,0,2,3,0,3,4,12,8146
0,0,0,2,3,0,1,15,17,15629
0,0,0,2,3,0,1,8,17,11934
0,0,0,2,3,0,1,6,13,12029
0,0,0,2,3,0,1,2,16,15916
0,0,0,2,3,0,1,2,5,15892
0,0,0,2,3,0,1,2,9,19658
0,4,10,1,0,0,1,2,15,19107
0,4,10,1,0,0,3,4,5,5785
1,0,1,1,2,0,2,4,8,15876
1,0,1,1,2,0,1,8,17,19132
1,0,1,1,2,0,2,5,15,9870
1,0,1,1,2,0,3,4,5,8409
1,0,1,1,2,0,6,8,10,16675
0,0,14,1,2,0,1,14,16,11790
0,3,16,1,1,0,3,4,12,13544
0,3,16,1,1,0,2,5,8,12806
1,6,9,1,2,1,11,13,16,3006
1,6,16,1,4,1,11,15,16,1642
0,0,12,0,1,0,1,2,3,11842
0,5,1,1,3,0,4,8,9,2125
0,6,7,1,1,1,3,4,5,11064
1,0,1,2,4,0,1,6,14,15350
1,0,1,2,4,0,2,4,8,12762
0,3,0,1,4,1,1,6,8,11610
0,3,0,1,4,1,5,8,14,7085
0,0,7,1,3,0,1,2,5,8094
1,1,13,1,1,1,5,8,14,6922
1,1,13,1,1,1,2,8,14,12785
0,0,12,2,2,0,1,2,5,11465
0,0,14,1,0,0,1,6,16,15800
0,0,1,1,3,0,6,8,16,12586
1,2,14,1,3,0,2,8,14,12823
0,0,2,0,3,0,1,2,15,11601
0,0,4,1,2,0,1,2,15,12002
0,0,4,1,2,0,2,8,18,13070
0,0,4,1,2,0,6,8,16,12052
0,0,4,1,2,0,8,14,17,5863
0,0,4,1,2,0,1,2,14,7959
0,0,0,1,0,0,4,8,9,2124
0,2,20,1,4,1,1,14,17,12097
1,3,14,1,2,1,2,4,5,6452
1,3,14,1,2,1,1,6,8,7851
1,3,14,1,2,1,1,5,8,8195
1,3,14,1,2,1,1,2,14,4067
0,5,12,1,3,1,2,4,5,9633
0,0,16,0,4,0,1,5,15,7993
0,0,16,0,4,0,1,2,15,11906
0,0,16,0,4,0,5,8,14,6911
0,0,16,0,4,0,2,4,9,13009
0,0,16,0,4,0,3,4,12,11004
0,0,16,0,4,0,2,4,5,12803
0,3,17,1,2,1,1,15,16,15813
0,3,17,1,2,1,8,15,16,10071
1,6,6,1,4,1,1,14,16,4539
1,0,4,1,4,0,6,8,16,16600
0,0,4,2,3,0,1,8,17,19003
0,0,4,2,3,0,3,4,5,10893
0,0,3,0,3,0,1,6,8,15462
0,0,3,0,3,0,1,2,15,12071
0,0,3,0,3,0,1,2,15,7713
0,0,3,0,3,0,1,2,15,11826
0,0,3,0,3,0,5,8,14,8845
0,0,3,0,3,0,6,10,13,16522
0,0,3,0,3,0,6,8,10,20225
0,0,3,0,3,0,2,8,18,6624
1,6,9,1,4,0,1,2,15,8006
1,6,9,1,4,0,8,13,16,9839
0,6,11,2,3,1,5,12,14,5433
0,6,11,2,3,1,1,15,16,19001
0,6,11,2,3,1,6,8,14,20027
0,6,11,2,3,1,1,6,16,12018
0,6,11,2,3,1,2,9,15,9852
0,6,11,2,3,1,1,2,15,15357
0,3,14,2,2,0,1,2,15,3827
0,3,14,2,2,0,1,2,9,8036
0,3,14,2,2,0,1,5,15,12017
0,3,14,2,2,0,1,8,17,15289
0,3,14,2,2,0,2,4,5,12890
0,5,1,1,2,0,1,2,11,15616
1,3,17,1,0,1,1,2,15,19284
1,3,17,1,0,1,1,2,15,8021
1,3,17,1,0,1,1,2,15,15261
0,2,2,2,2,1,3,4,5,10662
0,2,2,2,2,1,1,8,15,12108
0,2,2,2,2,1,1,6,16,15617
0,2,2,2,2,1,1,2,15,19034
0,2,2,2,2,1,8,12,17,7882
1,5,0,2,1,0,5,13,14,8569
1,5,0,2,1,0,3,4,12,13690
1,5,0,2,1,0,6,8,14,20401
0,2,4,1,4,0,1,2,9,15654
1,0,1,1,2,0,5,8,14,6960
1,0,1,1,2,0,8,14,16,7880
1,0,1,1,2,0,13,15,16,751
1,0,1,1,2,0,11,13,16,6009
0,0,12,0,2,0,1,2,15,11737
0,0,17,1,0,0,1,14,15,8240
0,0,17,1,0,0,1,2,15,19079
1,0,3,2,4,0,1,5,6,11568
0,3,16,2,4,0,1,11,15,15482
0,3,16,2,4,0,1,8,17,15290
0,3,16,2,4,0,1,5,6,15779
0,3,16,2,4,0,1,11,15,15822
0,3,16,2,4,0,1,2,16,15554
0,3,16,2,4,0,2,4,9,9856
0,3,16,2,4,0,1,2,16,15668
0,0,1,2,2,1,6,8,16,16524
0,0,1,2,2,1,3,5,16,13524
0,0,12,2,2,1,5,9,14,5337
0,1,15,2,2,1,8,13,15,10055
0,1,15,2,2,1,1,2,15,19514
0,1,15,2,2,1,11,15,16,7379
0,1,15,2,2,1,2,4,8,16139
0,1,15,2,2,1,3,4,12,13392
0,1,15,2,2,1,8,16,17,7756
1,6,1,1,4,1,8,14,17,8014
1,6,1,1,4,1,1,8,17,15763
0,1,17,2,2,1,1,2,14,11388
0,1,17,2,2,1,1,15,17,8192
0,1,17,2,2,1,1,8,17,15195
1,1,7,2,0,1,3,4,12,11079
0,3,15,1,3,0,2,5,15,16152
0,3,15,1,3,0,11,15,16,4628
0,3,15,1,3,0,1,2,13,7767
0,2,12,1,0,0,1,2,5,11767
0,2,12,1,0,0,1,2,5,12060
1,0,1,2,1,0,1,8,17,15360
0,0,12,2,3,1,2,9,15,12845
0,6,0,1,0,1,5,8,14,8693
0,6,0,1,0,1,1,2,5,12112
0,6,0,1,0,1,1,5,12,11632
0,6,0,1,0,1,1,2,5,11397
1,2,12,1,2,0,6,8,15,16502
1,2,12,1,2,0,1,2,3,15582
1,2,12,1,2,0,1,2,15,11562
0,3,1,2,0,1,2,4,8,16197
1,0,15,2,4,1,1,2,8,19358
0,4,10,1,2,0,3,4,5,13388
1,0,3,0,1,0,8,13,16,8122
1,0,3,0,1,0,5,8,14,5444
1,0,3,0,1,0,2,5,12,6948
0,1,17,1,0,1,3,4,12,8289
0,0,15,2,4,0,6,8,14,20011
1,0,0,0,3,0,1,2,5,8019
1,0,0,0,3,0,1,2,14,15613
1,0,0,0,3,0,3,4,12,5784
1,0,0,0,3,0,5,8,14,6862
0,0,7,1,0,1,1,2,5,4317
0,0,7,1,0,1,1,5,12,19599
0,0,7,1,0,1,2,8,18,15962
0,0,7,1,0,1,1,5,6,11423
0,0,7,1,0,1,5,8,14,5409
1,1,11,2,2,0,5,8,14,8566
1,1,11,2,2,0,1,2,11,19529
0,6,12,2,4,1,1,2,15,11610
0,1,0,1,1,1,2,3,10,13133
1,3,1,2,2,0,8,14,17,7820
1,3,1,2,2,0,8,9,14,9779
1,3,1,2,2,0,3,4,5,10854
1,3,1,2,2,0,2,5,8,6721
1,3,1,2,2,0,1,15,16,19139
0,3,17,1,2,1,1,2,15,15191
0,6,2,0,2,1,8,14,17,9724
0,6,2,0,2,1,5,13,16,7055
0,6,2,0,2,1,4,8,9,781
0,6,2,0,2,1,1,2,15,8188
0,6,2,0,2,1,1,5,6,4285
0,2,4,0,1,0,1,2,9,15720
0,0,16,0,2,1,2,4,8,12821
0,0,16,0,2,1,1,2,15,15693
0,0,16,0,2,1,4,5,9,2075
0,0,16,0,2,1,1,6,16,15621
1,3,17,2,4,1,6,8,10,20172
1,3,17,2,4,1,8,14,16,3999
1,3,17,2,4,1,5,8,17,5336
0,3,12,2,1,0,1,8,17,15508
0,3,12,2,1,0,2,4,5,6615
0,3,12,2,1,0,1,14,16,12037
0,6,0,1,4,1,1,5,18,19144
0,3,15,2,2,1,1,15,16,15845
0,0,2,0,2,1,1,6,16,15436
0,0,2,0,2,1,2,4,9,13108
0,0,2,0,2,1,1,6,15,8159
0,0,2,0,2,1,1,2,15,11743
0,0,2,0,2,1,1,5,6,15607
0,0,2,0,2,1,1,2,15,7904
0,0,2,0,2,1,4,9,15,2121
0,2,7,2,2,0,1,2,15,11522
0,2,7,2,2,0,3,4,5,10702
0,2,7,2,2,0,2,3,4,9917
0,0,7,1,2,1,1,6,8,11603
0,0,7,1,2,1,1,15,16,12057
0,0,7,1,2,1,1,6,8,12078
0,0,7,1,2,1,6,10,13,11937
0,0,7,1,2,1,1,11,15,15879
0,0,7,1,2,1,2,8,14,9892
0,0,6,2,2,0,1,2,5,15609
0,0,6,2,2,0,1,2,8,15751
0,0,6,2,2,0,6,8,10,8669
0,6,17,2,2,1,3,4,5,8325
0,3,0,0,2,1,1,2,15,3890
0,3,0,0,2,1,1,5,15,3792
0,3,0,0,2,1,6,8,15,12053
0,3,0,0,2,1,1,15,17,4362
0,3,0,0,2,1,1,8,17,11552
0,3,0,0,2,1,8,14,17,9783
0,4,10,1,2,0,1,5,18,11728
0,4,10,1,2,0,1,5,6,11431
0,4,10,1,2,0,1,2,16,15857
0,4,10,1,2,0,1,2,13,8099
0,2,19,0,3,0,1,6,8,15460
0,2,19,0,3,0,3,4,12,8186
1,0,12,1,2,0,8,14,17,9955
